dataset,perturbation,problem_head,target,perturbed_val,orig_val,orig_align_ok,cont_len,cont_n_nums,cont_empty,cont_trivial,cont_no_nums,cont_starts_digit,cont_has_target,cont_last_num_is_target,cont_has_perturbed,cont_has_original,had_suffix,answer,scorer_correct,correct,error_type,recovery_behavior,cont_head,cont_tail
svamp,add1,Baker made 133 cakes. If he sold 51 of them How many more ca,82.0,83.0,82.0,True,44,1,False,False,False,False,False,False,True,False,True,82.,True,True,calculation,complete hallucination,Baker made 83 more cakes than those he sold.,Baker made 83 more cakes than those he sold.
svamp,add1,Baker sold 44 cakes. If he had made 48 cakes initially How m,4.0,5.0,4.0,True,40,2,False,False,False,True,True,True,False,True,True,4.,True,True,calculation,states correct value,4 cakes |  | Baker would still have 4 cakes.,4 cakes |  | Baker would still have 4 cakes.
svamp,add1,Every day Ryan spends 5 hours on learning chinese and some m,7.0,8.0,7.0,True,31,2,False,False,False,True,True,True,False,True,True,7.,True,True,calculation,states correct value,7>>7 hours on learning English.,7>>7 hours on learning English.
svamp,add1,Rachel had to complete 8 pages of math homework. If she had ,13.0,6.0,5.0,True,251,9,False,False,False,True,False,False,True,True,True,14.,False,False,calculation,,"5>>6 pages of reading homework. Now, we just need to add the number of pages of math homework and reading homework to fi","l number of pages she had to complete. So, Rachel had to complete 8 + 6 = <<8+6=14>>14 pages in all. Answer: \boxed{14}."
svamp,add1,"Julia played tag with 2 kids on monday, 14 kids on tuesday a",30.0,31.0,30.0,True,7,1,False,True,False,True,True,True,False,True,True,30 kids.,True,True,calculation,states correct value,30 kids,30 kids
svamp,add1,21 children were riding on the bus. At the bus stop 10 child,5.0,12.0,11.0,True,168,5,False,False,False,True,True,True,False,True,True,5.,True,True,calculation,states correct value,"11 children left on the bus. Finally, some more children got on the bus, and there were 16 children altogether. So, 16 -","children got on the bus, and there were 16 children altogether. So, 16 - 11 = 5 children got on the bus at the bus stop."
svamp,add1,He then went to see the oranges being harvested. He found ou,5.0,4561.0,4560.0,True,522,15,False,False,False,False,True,False,False,True,True,5.,True,True,calculation,directly redoes calculation,"A: Let's think step by step. First, we need to find out how many oranges are in 80 sacks. To do this, we can multiply th","sacks harvested per day (16): |  | 80 sacks / 16 sacks/day = 5 days |  | So, it will take 5 days to harvest 80 sacks of oranges."
svamp,add1,Robin has some packages of gum. There are 3 pieces in each p,14.0,15.0,14.0,True,29,1,False,False,False,False,False,False,True,False,True,15.,False,False,calculation,,Robin has 15 packages of gum.,Robin has 15 packages of gum.
svamp,add1,During the Arkansas and Texas tech game the Razorback t-shir,43.0,44.0,43.0,True,350,5,False,False,False,False,True,True,False,True,True,43.,True,True,calculation,directly redoes calculation,"A: Let's think step by step. First, we need to find out how much each t-shirt costs. To do this, we can divide the total", of each t-shirt = Total money made / Number of t-shirts sold | Cost of each t-shirt = $215 / 5 | Cost of each t-shirt = $43
svamp,add1,Ed had 10 more marbles than Doug. Doug lost 11 of his marble,21.0,22.0,21.0,True,58,3,False,False,False,True,True,True,False,True,True,21.,True,True,calculation,states correct value,21>>21 more marbles. Ed has 21 more marbles than Doug now.,21>>21 more marbles. Ed has 21 more marbles than Doug now.
svamp,add1,Carol was sending out birthday invitations to her friends. E,68.0,69.0,68.0,True,24,2,False,False,False,True,True,True,False,True,True,68.,True,True,calculation,states correct value,68>>68 invitations left.,68>>68 invitations left.
svamp,add1,The Razorback shop makes $ 115 dollars off each jersey and $,90.0,91.0,90.0,True,39,1,False,False,False,False,False,False,True,False,True,90.,True,True,calculation,complete hallucination,A jersey costs $91 more than a t-shirt.,A jersey costs $91 more than a t-shirt.
svamp,add1,If each pack costs 81 dollars How much will it cost to buy 3,2673.0,2674.0,2673.0,True,47,2,False,False,False,False,False,False,True,False,True,2674.,False,False,calculation,,"So, it will cost $2674 to buy 33 packs of DVDs.","So, it will cost $2674 to buy 33 packs of DVDs."
svamp,add1,Some campers went rowing in the morning while 7 campers went,53.0,54.0,53.0,True,42,1,False,False,False,False,False,False,True,False,True,53.,True,True,calculation,complete hallucination,"So, 54 campers went rowing in the morning.","So, 54 campers went rowing in the morning."
svamp,add1,26 children were riding on the bus. At the bus stop 38 more ,64.0,65.0,64.0,True,41,1,False,False,False,False,False,False,True,False,True,64.,True,True,calculation,complete hallucination,"So, there are 65 children on the bus now.","So, there are 65 children on the bus now."
svamp,add1,For Gwen's birthday she received 5 dollars from her dad. Her,3.0,4.0,3.0,True,57,2,False,False,False,True,True,True,False,True,True,3.,True,True,calculation,states correct value,3>>3 more dollars from her dad than she did from her mom.,3>>3 more dollars from her dad than she did from her mom.
svamp,add1,"After a typhoon, 2 trees in Haley's backyard died. If she ha",10.0,11.0,10.0,True,15,1,False,False,False,True,True,True,False,True,True,10 trees left.,True,True,calculation,states correct value,10 trees (left),10 trees (left)
svamp,add1,Faye had 31 packs of pencils each one having 6 pencils. She ,186.0,187.0,186.0,True,21,1,False,False,False,False,False,False,True,False,True,187.,False,False,calculation,,Faye has 187 pencils.,Faye has 187 pencils.
svamp,add1,Jake has 84 more apples and 10 fewer peaches than Steven. St,3.0,137.0,136.0,True,188,9,False,False,False,True,True,True,True,False,True,3.,True,True,other,complete hallucination,"137 apples. |  | Now, we need to find out how many peaches Jake has. We know that Jake has 10 fewer peaches than Steven, and","know that Jake has 10 fewer peaches than Steven, and Steven has 13 peaches. So, Jake has 13 - 10 = <<13-10=3>>3 peaches."
svamp,add1,Lucy went to the grocery store. She bought 4 packs of cookie,42.0,27.0,26.0,True,155,9,False,False,False,True,True,True,False,True,True,42.,True,True,calculation,states correct value,"26>>26 packs. Now, let's add the packs of chocolate: 26 packs + 16 packs of chocolate = <<26+16=42>>42 packs. So, Lucy b","cks of chocolate: 26 packs + 16 packs of chocolate = <<26+16=42>>42 packs. So, Lucy bought 42 packs of groceries in all."
svamp,add1,The school has 304 grades and each grade has 75 students How,22800.0,22801.0,22800.0,True,209,3,False,False,False,False,True,True,False,True,True,22800.,True,True,calculation,directly redoes calculation,"A: Let's think step by step. First, we need to multiply the number of grades by the number of students in each grade to ","r of students in each grade to find the total number of students.  |  | So, 304 grades * 75 students/grade = 22800 students."
svamp,add1,The cave is 1218 feet deep and they are already at 849 feet.,369.0,370.0,369.0,True,66,1,False,False,False,False,False,False,True,False,True,370 feet.,False,False,calculation,,A: They need to travel 370 feet more to reach the end of the cave.,A: They need to travel 370 feet more to reach the end of the cave.
svamp,add1,Bobby had 32 pieces of candy. He ate some pieces of candy. I,12.0,13.0,12.0,True,232,5,False,False,False,False,True,True,False,True,True,12. Bobby ate 12 pieces of candy.,True,True,calculation,directly redoes calculation,A: Let's think step by step. Bobby had 32 pieces of candy and now has 20 pieces left. To find out how many pieces he ate,"s he ate, we need to subtract the number of pieces he has left from the number of pieces he had initially. |  | 32 - 20 = 12"
svamp,add1,Matthew had 22 crackers and 34 cakes. If Matthew gave equal ,2.0,4.0,3.0,True,315,6,False,False,False,False,True,True,False,False,True,2.,True,True,calculation,directly redoes calculation,"A: Let's think step by step. First, we need to find out how many crackers and cakes Matthew gave away in total. Since he","the total number of crackers and cakes by 11. |  | Crackers: 22 ÷ 11 = 2 crackers per friend | So, each person ate 2 crackers."
svamp,add1,Mary is baking a cake. The recipe calls for 9 cups of flour ,6.0,7.0,6.0,True,43,2,False,False,False,True,True,True,False,True,True,6.,True,True,calculation,states correct value,6>>6 more cups of sugar than cups of flour.,6>>6 more cups of sugar than cups of flour.
svamp,add1,Danny collects bottle caps. He lost 66 bottle caps at the pa,91.0,92.0,91.0,True,34,1,False,False,False,False,False,False,True,False,True,92.,False,False,calculation,,Danny had 92 bottle caps at first.,Danny had 92 bottle caps at first.
svamp,add1,Jerry had 8 action figures and 9 books on a shelf in his roo,19.0,20.0,19.0,True,38,2,False,False,False,True,False,False,True,False,True,20.,False,False,calculation,,20>>20 books were on his shelf in all.,20>>20 books were on his shelf in all.
svamp,add1,4 birds and 6 storks were sitting on the fence. 2 more stork,8.0,9.0,8.0,True,252,7,False,False,False,False,True,True,False,True,True,8.,True,True,calculation,directly redoes calculation,"A: Let's think step by step. First, there were 6 storks on the fence. Then, 2 more storks came to join them. So, we need",initial number of storks (6) to the new storks that came (2).  |  | 6 storks + 2 storks = 8 storks are sitting on the fence.
svamp,add1,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate f,13.0,14.0,13.0,True,49,1,False,False,False,False,False,False,True,False,True,14.,False,False,calculation,,Dan spent $14 buying the candy bar and chocolate.,Dan spent $14 buying the candy bar and chocolate.
svamp,add1,Bobby ate 23 pieces of candy. If he initially had 30 pieces ,7.0,8.0,7.0,True,33,1,False,False,False,False,False,False,True,False,True,8.,False,False,calculation,,Bobby has 8 pieces of candy left.,Bobby has 8 pieces of candy left.
svamp,add1,"The grasshopper, the frog and the mouse had a jumping contes",15.0,16.0,15.0,True,351,8,False,False,False,True,True,False,False,True,True,15 inches.,True,True,calculation,states correct value,"15 inches. Now, we know that the mouse jumped 44 inches lesser than the frog. Since the frog jumped 15 inches, we can su","er, this doesn't make sense, as a negative distance is not possible. There must be an error in the information provided."
svamp,add1,Summer is almost here and most animals are migrating back to,105.0,106.0,105.0,True,61,1,False,False,False,False,False,False,True,False,True,106.,False,False,calculation,,"So, there are now 106 bird families living near the mountain.","So, there are now 106 bird families living near the mountain."
svamp,add1,Danny collects bottle caps and wrappers. He found 15 bottle ,32.0,50.0,49.0,True,246,5,False,False,False,True,True,True,False,True,True,32.,True,True,calculation,states correct value,"49 (before finding new ones) |  | Now, we can find the difference between the number of wrappers and bottle caps in his curr","llection: |  | 67 (wrappers) - 35 (bottle caps) = 32 |  | So, Danny has 32 more wrappers than bottle caps in his collection now."
svamp,add1,Robin's hair was 17 inches long. He cut off some inches of h,4.0,5.0,4.0,True,23,1,False,False,False,True,True,True,False,True,True,4 inches.,True,True,calculation,complete hallucination,4 inches (hair cut off),4 inches (hair cut off)
svamp,add1,Danny collects bottle caps and wrappers. He found 66 wrapper,2.0,3.0,2.0,True,20,1,False,False,False,True,True,True,False,True,True,32 wrappers.,False,False,calculation,,2 wrappers at first.,2 wrappers at first.
svamp,add1,Haley grew 14 trees in her backyard. After a typhoon 9 died.,4.0,6.0,5.0,True,219,7,False,False,False,True,True,True,False,True,True,4.,True,True,calculation,states correct value,"5 trees survived. Now, we need to find out how many more trees died than those that survived. We know that 9 trees died ","ow that 9 trees died and 5 survived, so 9 - 5 = 4. Therefore, 4 more trees died in the typhoon than those that survived."
svamp,add1,Dave had 11 apps and 3 files on his phone. After deleting so,22.0,23.0,22.0,True,44,1,False,False,False,False,True,True,False,True,True,22.,True,True,calculation,states correct value,>>22 more files than apps left on the phone.,>>22 more files than apps left on the phone.
svamp,add1,Rebecca wants to split a collection of eggs into groups of 1,22.0,23.0,22.0,True,280,7,False,False,False,False,True,True,False,True,True,22.,True,True,calculation,directly redoes calculation,"A: Let's think step by step. First, we know that Rebecca wants to split the eggs into groups of 11. Each group has 2 egg", we can multiply the number of groups (11) by the number of eggs in each group (2). |  | 11 groups * 2 eggs/group = 22 eggs.
svamp,add1,"Jack received 10 emails in the morning, 7 emails in the afte",3.0,4.0,3.0,True,65,1,False,False,False,False,True,True,False,True,True,3.,True,True,calculation,complete hallucination,Jack received 3 more emails in the morning than in the afternoon.,Jack received 3 more emails in the morning than in the afternoon.
